Average Microplastic,Year,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,Name_En
3.6717349999999986,2007,0,1.5684236665984679,-1,5.1926419917159885,Gracilaria seaweeds
0,2007,1,0,0,23.707461933157575,Grand ark
0,2007,0,0,0,23.707461933157575,Indo-Pacific swamp crab
0,2007,2770,0,-0.24347944831353271,41.95092648723341,Japanese carpet shell
0,2007,330,0,1.1428571428571428,23.707461933157575,Longfin yellowtail
11.015204999999996,2007,362,2.852635499897702,-0.34715960324616774,5.192641991715988,Mangrove cupped oyster
3.671734999999998,2007,0,1.5684236665984672,0,5.192641991715989,Marine crabs nei
3.671734999999998,2007,0.13517060367454067,1.5684236665984672,-0.8956475137577501,10.197960768536156,Marine fishes nei
0.4826500000000002,2007,237.234375,2.1307568563348136,-0.6606223922114047,9.147908772316544,Marine molluscs nei
0,2007,0,0,0,23.707461933157575,Milkfish
0,2007,0,0,0,23.707461933157575,Natantian decapods nei
0.2413250000000001,2007,27000,2.130756856334815,0,8.627225951444851,Northern quahog(=Hard clam)
3.671734999999998,2007,0,1.5684236665984672,0,5.192641991715989,Northern white shrimp
0,2007,0,0,-1,41.95092648723341,Olympia oyster
0,2007,0,0,0,23.707461933157575,Pacific asaphis
0,2007,734,0,-0.7933558558558559,23.707461933157575,Pacific bluefin tuna
0,2007,0.252,0,0,23.707461933157575,Pacific calico scallop
0,2007,1244.826923076923,0,0.045533706140182637,23.88287986156215,Pacific cupped oyster
0,2007,451,0,-0.14095238095238094,41.95092648723341,Pacific geoduck
0,2007,2,0,0,41.95092648723341,Pacific horse clam
0,2007,46,0,-0.23333333333333334,41.95092648723341,Pacific littleneck clam
0,2007,9.48,0,0.04624213662951115,23.707461933157575,Pearl oyster shells nei
11.015204999999996,2007,216.66666666666666,1.5684236665984679,-0.26719278466741836,5.1926419917159885,Penaeus shrimps nei
3.6717349999999986,2007,0,1.5684236665984679,-1,5.1926419917159885,Queen conch
0,2007,13,0,-0.5,23.707461933157575,Red abalone
18.358674999999995,2007,374.08,2.2105295832480847,-0.054637351528936076,5.192641991715987,Red drum
0,2007,0,0,0,23.707461933157575,Rough turban
0.2413250000000001,2007,232,2.130756856334815,-0.40816326530612246,8.627225951444851,Sand gaper
0.48265000000000013,2007,13.178294573643411,2.1307568563348083,-0.10259747772764084,9.40219573134691,Scallops nei
0,2007,280,0,1.24,23.707461933157575,Sea mussels nei
0,2007,0,0,-1,23.707461933157575,Sixfinger threadfin
0,2007,0.2,0,0,23.707461933157575,Smooth giant clam
0,2007,5,0,0,23.707461933157575,Snappers nei
3.6717349999999986,2007,0,1.5684236665984679,0,5.1926419917159885,Southern white shrimp
0,2007,2,0,1,23.707461933157575,Spotted rose snapper
3.6717349999999986,2007,1,1.5684236665984679,0,5.1926419917159885,Tilapias nei
3.6717349999999986,2007,0,1.5684236665984679,0,5.1926419917159885,Tropical spiny lobsters nei
44.06081999999998,2007,9251.173680747466,1.5684236665984692,-0.2560891176455697,7.451259979045423,Whiteleg shrimp
0,2007,2078,0,0.7565511411665258,23.707461933157575,Yellowfin tuna
0,2008,3.2679754601227,0,-0.7179506656823561,24.763195821320465,Abalones nei
1.5856450000000009,2008,40526.03407155025,-0.8591355417699769,0.3955806143110077,5.992524093495354,American cupped oyster
0.036773,2008,0,-0.8476204288822129,0,11.43765273070783,Atlantic bluefin tuna
0.036773,2008,0,-0.8476204288822129,0,11.43765273070783,Atlantic cod
0.11031899999999997,2008,27562.215384615385,-0.8476204288822129,0.09550377508462565,12.37652269244708,Atlantic salmon
0.7744360000000003,2008,1.5,0,0,5.337861681006066,Atlantic spadefish
0,2008,0,0,-1,24.4409258713346,Barramundi(=Giant seaperch)
0,2008,56,0,0.19148936170212766,24.440925871334596,Bastard halibuts nei
0,2008,0,0,0,24.440925871334596,Bear paw clam
0,2008,5,0,1.5,24.440925871334596,Black ark
0,2008,1890.7580000000003,0,0.7188771595533076,24.440925871334596,Blacklip pearl oyster
0.11031899999999997,2008,13266.876923076923,-0.8476204288822129,-0.17133783500173078,12.37652269244708,Blue mussel
0,2008,44,0,0.9555555555555556,24.440925871334596,Blue shrimp
,2008,,-1,0,,Bluegill
0.7744360000000007,2008,0,-0.7890817283927078,0,5.337861681006067,Brine shrimp
0.036773,2008,314.54545454545456,-0.8476204288822129,0.5131471054501723,12.824619719640816,Butter clam
0.7744360000000006,2008,0,-0.7890817283927078,0,5.337861681006066,Caribbean spiny lobster
0,2008,148,0,5.7272727272727275,24.440925871334596,"Clams, etc. nei"
0,2008,0,0,0,24.440925871334596,Coarse seagrape
4.6466160000000025,2008,100,-0.789081728392708,0.17647058823529413,5.337861681006068,Cobia
0,2008,0,0,0,41.95092648723341,Cockles nei
0,2008,1162,0,144.25,24.440925871334596,Cortez oyster
0,2008,9.177914110429448,0,0.9559489087800462,24.763195821320465,Cupped oysters nei
0,2008,0,0,0,24.440925871334596,Elkhorn sea moss
0,2008,0.95,0,-0.5869565217391304,24.440925871334596,Elongate giant clam
0.7744360000000003,2008,6.8,-0.789081728392708,-0.32,5.337861681006066,Eucheuma seaweeds nei
0,2008,14,0,-0.8157894736842105,41.95092648723341,European flat oyster
0.7744360000000003,2008,0,-0.789081728392708,0,5.337861681006066,European seabass
0,2008,0,0,0,41.95092648723341,Flat oysters nei
0,2008,0,0,0,24.440925871334596,Flathead grey mullet
1.5488720000000007,2008,50,-0.789081728392708,0,5.337861681006066,Florida pompano
0,2008,0.005,0,0,24.440925871334596,Fluted giant clam
0,2008,0,0,0,24.440925871334596,Gastropods nei
0,2008,0.1,0,-0.6,24.440925871334596,Giant clam
,2008,,0,0,,Giant tiger prawn
0.7744360000000003,2008,350,-0.789081728392708,0,5.337861681006066,Gilthead seabream
0.7744360000000003,2008,0,-0.789081728392708,0,5.337861681006066,Gracilaria seaweeds
0,2008,1,0,0,24.440925871334596,Grand ark
0,2008,0,0,0,24.440925871334596,Indo-Pacific swamp crab
0,2008,2492,0,-0.1003610108303249,41.95092648723341,Japanese carpet shell
0,2008,473,0,0.43333333333333335,24.440925871334596,Longfin yellowtail
2.323308000000001,2008,287,-0.789081728392708,-0.20718232044198895,5.337861681006065,Mangrove cupped oyster
0.7744360000000006,2008,0,-0.7890817283927078,0,5.337861681006065,Marine crabs nei
0.7744360000000006,2008,0,-0.7890817283927078,-1,5.337861681006065,Marine fishes nei
0.07354599999999999,2008,182.3181818181818,-0.8476204288822129,-0.23148497422356346,12.824619719640808,Marine molluscs nei
0,2008,0,0,0,24.440925871334596,Milkfish
0,2008,0,0,0,24.440925871334596,Natantian decapods nei
0.036773,2008,27000,-0.8476204288822129,0,11.437652730707832,Northern quahog(=Hard clam)
0.7744360000000006,2008,0,-0.7890817283927078,0,5.337861681006065,Northern white shrimp
0,2008,0,0,0,41.95092648723341,Olympia oyster
0,2008,0,0,0,24.440925871334596,Pacific asaphis
0,2008,2919,0,2.9768392370572205,24.440925871334596,Pacific bluefin tuna
,2008,,0,-1,,Pacific calico scallop
0,2008,1192.2208588957055,0,-0.04225974166046119,24.76319582132046,Pacific cupped oyster
0,2008,598,0,0.3259423503325942,41.95092648723341,Pacific geoduck
0,2008,5,0,1.5,41.95092648723341,Pacific horse clam
0,2008,38,0,-0.17391304347826086,41.95092648723341,Pacific littleneck clam
0,2008,10.927,0,0.15263713080168767,24.440925871334596,Pearl oyster shells nei
1.5488720000000007,2008,283.5,-0.8593878189284719,0.3084615384615385,5.337861681006066,Penaeus shrimps nei
0.7744360000000003,2008,0,-0.789081728392708,0,5.337861681006066,Queen conch
0,2008,30,0,1.3076923076923077,24.440925871334596,Red abalone
3.872180000000002,2008,294.9,-0.789081728392708,-0.21166595380667239,5.337861681006068,Red drum
0,2008,0,0,0,24.440925871334596,Rough turban
0.036773,2008,11545,0,0,11.437652730707832,Salmonids nei
0.036773,2008,577,-0.8476204288822129,1.4870689655172413,11.437652730707832,Sand gaper
0.073546,2008,20.666666666666668,-0.8476204288822128,0.5682352941176471,13.471870981142867,Scallops nei
0,2008,354,0,0.2642857142857143,24.440925871334596,Sea mussels nei
,2008,,0,0,,Sixfinger threadfin
0,2008,0.25,0,0.24999999999999994,24.440925871334596,Smooth giant clam
0,2008,8,0,0.6,24.440925871334596,Snappers nei
0.7744360000000003,2008,0,-0.789081728392708,0,5.337861681006066,Southern white shrimp
0,2008,25,0,11.5,24.440925871334596,Spotted rose snapper
0.7744360000000003,2008,10,-0.789081728392708,9,5.337861681006066,Tilapias nei
0.7744360000000003,2008,0,-0.789081728392708,0,5.337861681006066,Tropical spiny lobsters nei
9.293232000000003,2008,18607.357940663176,-0.7890817283927078,1.011351054773383,11.33882425388414,Whiteleg shrimp
0,2008,3,0,-0.9985563041385948,24.440925871334596,Yellowfin tuna
0,2009,200,0,60.19996996320492,41.95092648723341,Abalones nei
,2009,,-1,-1,,American cupped oyster
,2009,,-1,0,,Atlantic bluefin tuna
,2009,,-1,0,,Atlantic cod
0,2009,68662,-1,1.491164046208187,41.95092648723341,Atlantic salmon
,2009,,-1,-1,,Atlantic spadefish
0,2009,0,0,0,23.795490291447184,Barramundi(=Giant seaperch)
0,2009,52,0,-0.07142857142857142,23.795490291447177,Bastard halibuts nei
0,2009,0,0,0,23.795490291447177,Bear paw clam
0,2009,5,0,0,23.795490291447177,Black ark
0,2009,1849.935,0,-0.021590811727360305,23.795490291447177,Blacklip pearl oyster
0,2009,312,-1,-0.9764827847722553,41.95092648723341,Blue mussel
0,2009,19.5,0,-0.5568181818181818,23.795490291447177,Blue shrimp
,2009,,-1,0,,Brine shrimp
0,2009,62,-1,-0.8028901734104046,41.95092648723341,Butter clam
,2009,,-1,0,,Caribbean spiny lobster
0,2009,175,0,0.18243243243243243,23.795490291447177,"Clams, etc. nei"
0,2009,0,0,0,23.795490291447177,Coarse seagrape
,2009,,-1,-1,,Cobia
0,2009,1,0,0,41.95092648723341,Cockles nei
0,2009,1200,0,0.03270223752151463,23.795490291447177,Cortez oyster
0,2009,7.565789473684211,0,-0.17565261750633268,24.034377609812786,Cupped oysters nei
0,2009,0,0,0,23.795490291447177,Elkhorn sea moss
0,2009,0,0,-1,23.795490291447177,Elongate giant clam
,2009,,-1,-1,,Eucheuma seaweeds nei
,2009,,0,-1,,European flat oyster
,2009,,-1,0,,European seabass
0,2009,0,0,0,41.95092648723341,Flat oysters nei
0,2009,0,0,0,23.795490291447177,Flathead grey mullet
,2009,,-1,-1,,Florida pompano
0,2009,0,0,-1,23.795490291447177,Fluted giant clam
0,2009,0,0,0,23.795490291447177,Gastropods nei
0,2009,0,0,-1,23.795490291447177,Giant clam
,2009,,-1,-1,,Gilthead seabream
,2009,,-1,0,,Gracilaria seaweeds
0,2009,2,0,1,23.795490291447177,Grand ark
0,2009,0,0,0,23.795490291447177,Indo-Pacific swamp crab
0,2009,2433,0,-0.023675762439807384,41.95092648723341,Japanese carpet shell
0,2009,251,0,-0.4693446088794926,23.795490291447177,Longfin yellowtail
,2009,,-1,-1,,Mangrove cupped oyster
,2009,,-1,0,,Marine crabs nei
,2009,,-1,0,,Marine fishes nei
0,2009,530,-1,1.9070057342308653,41.95092648723341,Marine molluscs nei
,2009,,0,0,,Milkfish
0,2009,0,0,0,23.795490291447177,Natantian decapods nei
,2009,,-1,-1,,Northern quahog(=Hard clam)
,2009,,-1,0,,Northern white shrimp
0,2009,0,0,0,41.95092648723341,Olympia oyster
0,2009,0,0,0,23.795490291447177,Pacific asaphis
0,2009,2987,0,0.023295649194929772,23.795490291447177,Pacific bluefin tuna
0,2009,1062.6151315789473,0,-0.10870949484712551,24.034377609812783,Pacific cupped oyster
0,2009,701,0,0.17224080267558528,41.95092648723341,Pacific geoduck
0,2009,4,0,-0.2,41.95092648723341,Pacific horse clam
0,2009,41,0,0.07894736842105263,41.95092648723341,Pacific littleneck clam
0,2009,16.429,0,0.5035233824471492,23.795490291447177,Pearl oyster shells nei
,2009,,-1,-1,,Penaeus shrimps nei
,2009,,-1,0,,Queen conch
0,2009,47,0,0.5666666666666667,23.795490291447177,Red abalone
,2009,,-1,-1,,Red drum
0,2009,0,0,0,23.795490291447177,Rough turban
,2009,,-1,-1,,Salmonids nei
,2009,,-1,-1,,Sand gaper
0,2009,256.6666666666667,-1,11.419354838709678,41.95092648723341,Scallops nei
0,2009,427,0,0.2062146892655367,23.795490291447177,Sea mussels nei
0,2009,0.1,0,-0.6,23.795490291447177,Smooth giant clam
0,2009,8,0,0,23.795490291447177,Snappers nei
,2009,,-1,0,,Southern white shrimp
0,2009,30,0,0.2,23.795490291447177,Spotted rose snapper
,2009,,-1,-1,,Tilapias nei
,2009,,-1,0,,Tropical spiny lobsters nei
0,2009,46996.39333333333,-1,1.525688680961568,23.79549029144718,Whiteleg shrimp
,2009,,0,-1,,Yellowfin tuna
0,2010,250,0,0.25,41.95092648723341,Abalones nei
0,2010,70831,0,0.03158952550173313,41.95092648723341,Atlantic salmon
0,2010,0,0,0,24.719673457642315,Barramundi(=Giant seaperch)
0,2010,1,0,-0.9807692307692307,24.71967345764232,Bastard halibuts nei
0,2010,0,0,0,24.71967345764232,Bear paw clam
0,2010,5,0,0,24.71967345764232,Black ark
0,2010,2129.123,0,0.15091773494744415,24.71967345764232,Blacklip pearl oyster
0,2010,364,0,0.16666666666666666,41.95092648723341,Blue mussel
0,2010,19.5,0,0,24.71967345764232,Blue shrimp
0,2010,15,0,-0.7580645161290323,41.95092648723341,Butter clam
0,2010,251,0,0.4342857142857143,24.71967345764232,"Clams, etc. nei"
0,2010,0,0,0,24.71967345764232,Coarse seagrape
0,2010,0,0,-1,41.95092648723341,Cockles nei
0,2010,1036,0,-0.13666666666666666,24.71967345764232,Cortez oyster
0,2010,8.977272727272727,0,0.18656126482213428,25.111292844678484,Cupped oysters nei
0,2010,0,0,0,24.71967345764232,Elkhorn sea moss
0,2010,0,0,0,24.71967345764232,Elongate giant clam
0,2010,1,0,0,41.95092648723341,European flat oyster
0,2010,0,0,0,41.95092648723341,Flat oysters nei
0,2010,0,0,0,24.71967345764232,Flathead grey mullet
0,2010,0,0,0,24.71967345764232,Fluted giant clam
0,2010,0,0,0,24.71967345764232,Gastropods nei
0,2010,0,0,0,24.71967345764232,Giant clam
0,2010,2,0,0,24.71967345764232,Grand ark
0,2010,0,0,0,24.71967345764232,Indo-Pacific swamp crab
0,2010,2103.5,0,-0.135429510891903,41.95092648723341,Japanese carpet shell
0,2010,400,0,0.5936254980079682,24.71967345764232,Longfin yellowtail
0,2010,26,0,-0.9509433962264151,41.95092648723341,Marine molluscs nei
0,2010,0,0,0,24.71967345764232,Natantian decapods nei
0,2010,1,0,0,41.95092648723341,Olympia oyster
0,2010,0,0,0,24.71967345764232,Pacific asaphis
0,2010,2008,0,-0.327753598928691,24.71967345764232,Pacific bluefin tuna
0,2010,1816.2272727272727,0,0.7092051663413901,25.111292844678474,Pacific cupped oyster
0,2010,579,0,-0.17403708987161198,41.95092648723341,Pacific geoduck
0,2010,1,0,-0.75,41.95092648723341,Pacific horse clam
0,2010,29,0,-0.2926829268292683,41.95092648723341,Pacific littleneck clam
0,2010,16.315,0,-0.0069389494187106476,24.71967345764232,Pearl oyster shells nei
0,2010,23,0,-0.5106382978723404,24.71967345764232,Red abalone
0,2010,0,0,0,24.71967345764232,Rough turban
0,2010,463.3333333333333,0,0.805194805194805,41.95092648723341,Scallops nei
0,2010,218,0,-0.4894613583138173,24.71967345764232,Sea mussels nei
0,2010,0.15,0,0.4999999999999999,24.71967345764232,Smooth giant clam
0,2010,3,0,-0.625,24.71967345764232,Snappers nei
0,2010,30,0,0,24.71967345764232,Spotted rose snapper
0,2010,32160.655000000002,0,-0.3156782314784723,24.71967345764232,Whiteleg shrimp
0,2011,250,0,0,41.95092648723341,Abalones nei
0,2011,83144,0,0.1738363146080106,41.95092648723341,Atlantic salmon
0,2011,0,0,0,24.2933933276696,Barramundi(=Giant seaperch)
,2011,,0,-1,,Bastard halibuts nei
0,2011,0,0,0,24.293393327669573,Bear paw clam
0,2011,5,0,0,24.293393327669573,Black ark
0,2011,2842.7,0,0.33515067001765503,24.293393327669573,Blacklip pearl oyster
0,2011,288,0,-0.2087912087912088,41.95092648723341,Blue mussel
0,2011,27.15,0,0.39230769230769225,24.293393327669573,Blue shrimp
0,2011,15,0,0,41.95092648723341,Butter clam
0,2011,349,0,0.3904382470119522,24.293393327669573,"Clams, etc. nei"
0,2011,0,0,0,24.293393327669573,Coarse seagrape
0,2011,0,0,0,41.95092648723341,Cockles nei
0,2011,608,0,-0.41312741312741313,24.293393327669573,Cortez oyster
0,2011,7.822660098522167,0,-0.12861507763297372,24.554342093574455,Cupped oysters nei
0,2011,0,0,0,24.293393327669573,Elkhorn sea moss
0,2011,0,0,0,24.293393327669573,Elongate giant clam
0,2011,0,0,-1,41.95092648723341,European flat oyster
0,2011,0,0,0,41.95092648723341,Flat oysters nei
0,2011,0,0,0,24.293393327669573,Flathead grey mullet
0,2011,0,0,0,24.293393327669573,Fluted giant clam
0,2011,0,0,0,24.293393327669573,Gastropods nei
0,2011,0,0,0,24.293393327669573,Giant clam
0,2011,2,0,0,24.293393327669573,Grand ark
0,2011,0,0,0,24.293393327669573,Indo-Pacific swamp crab
0,2011,2300.5,0,0.09365343475160447,41.95092648723341,Japanese carpet shell
0,2011,400,0,0,24.293393327669573,Longfin yellowtail
0,2011,0,0,-1,41.95092648723341,Marine molluscs nei
0,2011,0,0,0,24.293393327669573,Natantian decapods nei
0,2011,0,0,-1,41.95092648723341,Olympia oyster
0,2011,6.9,0,0,24.293393327669573,Orbicular batfish
0,2011,0,0,0,24.293393327669573,Pacific asaphis
0,2011,3557,0,0.771414342629482,24.293393327669573,Pacific bluefin tuna
0,2011,1238.128078817734,0,-0.3182967256302989,24.554342093574466,Pacific cupped oyster
0,2011,607,0,0.04835924006908463,41.95092648723341,Pacific geoduck
0,2011,1,0,0,41.95092648723341,Pacific horse clam
0,2011,31,0,0.06896551724137931,41.95092648723341,Pacific littleneck clam
0,2011,15.021,0,-0.0793135151700889,24.293393327669573,Pearl oyster shells nei
0,2011,40,0,0.7391304347826086,24.293393327669573,Red abalone
0,2011,0,0,0,24.293393327669573,Rough turban
0,2011,180.66666666666666,0,-0.6100719424460431,41.95092648723341,Scallops nei
0,2011,465,0,1.1330275229357798,24.293393327669573,Sea mussels nei
0,2011,0.15,0,0,24.293393327669573,Smooth giant clam
,2011,,0,-1,,Snappers nei
0,2011,50,0,0.6666666666666666,24.293393327669573,Spotted rose snapper
0,2011,35720.3375,0,0.11068439060087547,24.293393327669577,Whiteleg shrimp
0.016547,2012,250,0,0,39.90226014739031,Abalones nei
0.033094,2012,79981,0,-0.0380424324064274,39.90226014739033,Atlantic salmon
165.37026800000024,2012,0,0,0,23.40773269424018,Barramundi(=Giant seaperch)
82.68513400000006,2012,0,0,0,23.407732694240163,Bear paw clam
41.34256700000003,2012,5,0,0,23.407732694240163,Black ark
41.34256700000003,2012,2559.2,0,-0.09972913075597144,23.407732694240163,Blacklip pearl oyster
